"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","TradeFlowName","TradeFlowCode","2013 in 1000 USD ","2014 in 1000 USD ","2015 in 1000 USD ","2016 in 1000 USD "
"H4","ARG","690911","Argentina","WLD"," World","Export",6,,1.163,0.044,
"H4","ARG","690912","Argentina","WLD"," World","Export",6,67.074,53.09,0.405,17.793
"H4","ARG","690919","Argentina","WLD"," World","Export",6,300.043,28.878,13.978,3.173
"H4","ARG","690990","Argentina","WLD"," World","Export",6,1.228,13.291,7.916,21.9
"H4","ARG","691010","Argentina","WLD"," World","Export",6,4040.545,3371.253,3385.917,2999.861
"H4","ARG","691090","Argentina","WLD"," World","Export",6,901.962,310.814,127.954,74.949
"H4","ARG","691110","Argentina","WLD"," World","Export",6,122.563,60.528,98.541,46.614
"H4","ARG","691190","Argentina","WLD"," World","Export",6,127.959,66.439,68.234,36.394
"H4","ARG","691200","Argentina","WLD"," World","Export",6,92.541,62.693,101.136,35.072
"H4","ARG","691310","Argentina","WLD"," World","Export",6,1.043,16.353,20.687,6.227
"H4","ARG","691390","Argentina","WLD"," World","Export",6,15.668,63.629,14.386,8.097
"H4","ARG","691410","Argentina","WLD"," World","Export",6,0.677,0.298,,0.563
"H4","ARG","691490","Argentina","WLD"," World","Export",6,100.611,110.122,121.317,35.32
"H4","ARG","700100","Argentina","WLD"," World","Export",6,85.821,220.699,532.393,535.604
"H4","ARG","700210","Argentina","WLD"," World","Export",6,216.247,495.932,113.603,2.5
"H4","ARG","700231","Argentina","WLD"," World","Export",6,4.809,6.206,9.763,14.078
"H4","ARG","700232","Argentina","WLD"," World","Export",6,,8.456,,
"H4","ARG","700239","Argentina","WLD"," World","Export",6,6.503,3.414,0.184,
"H4","ARG","700312","Argentina","WLD"," World","Export",6,1291.879,1497.923,1396.539,1341.462
"H4","ARG","700319","Argentina","WLD"," World","Export",6,2366.528,2300.377,2311.596,2269.649
"H4","ARG","700320","Argentina","WLD"," World","Export",6,70.384,72.426,261.663,197.212
"H4","ARG","700330","Argentina","WLD"," World","Export",6,76.017,184.782,197.335,159.772
"H4","ARG","700490","Argentina","WLD"," World","Export",6,,,2.783,
"H4","ARG","700510","Argentina","WLD"," World","Export",6,122.762,75.502,58.404,54.166
"H4","ARG","700521","Argentina","WLD"," World","Export",6,260.319,324.026,189.903,274.11
"H4","ARG","700529","Argentina","WLD"," World","Export",6,828.64,670.863,778.881,1274.909
"H4","ARG","700530","Argentina","WLD"," World","Export",6,0.617,6.043,3.334,6.68
"H4","ARG","700600","Argentina","WLD"," World","Export",6,1610.568,1523.527,1115.218,668.032
"H4","ARG","700711","Argentina","WLD"," World","Export",6,1967.34,1350.731,850.141,982.915
"H4","ARG","700719","Argentina","WLD"," World","Export",6,210.792,156.701,175.31,98.58
"H4","ARG","700721","Argentina","WLD"," World","Export",6,2357.289,1960.972,1619.59,1636.01
"H4","ARG","700729","Argentina","WLD"," World","Export",6,1587.608,1055.491,788.504,1461.092
"H4","ARG","700800","Argentina","WLD"," World","Export",6,84.253,180.754,240.007,78.969
"H4","ARG","700910","Argentina","WLD"," World","Export",6,1184.443,1161.737,1037.515,1374.72
"H4","ARG","700991","Argentina","WLD"," World","Export",6,1012.852,869.667,908.119,846.673
"H4","ARG","700992","Argentina","WLD"," World","Export",6,87.247,145.466,93.26,111.898
"H4","ARG","701010","Argentina","WLD"," World","Export",6,319.547,331.774,425.849,349.07
"H4","ARG","701020","Argentina","WLD"," World","Export",6,,0.043,,
"H4","ARG","701090","Argentina","WLD"," World","Export",6,14844.965,11572.692,9450.459,9332.603
"H4","ARG","701110","Argentina","WLD"," World","Export",6,2.079,0.56,1.92,0.959
"H4","ARG","701190","Argentina","WLD"," World","Export",6,0.694,,1.357,1.245
"H4","ARG","701310","Argentina","WLD"," World","Export",6,0.9,,,
"H4","ARG","701322","Argentina","WLD"," World","Export",6,9.117,28.778,11.397,14.356
"H4","ARG","701328","Argentina","WLD"," World","Export",6,80.367,34.092,37.083,57.951
"H4","ARG","701333","Argentina","WLD"," World","Export",6,0.912,1.742,1.904,0.75
"H4","ARG","701337","Argentina","WLD"," World","Export",6,145.511,220.551,123.794,181.037
"H4","ARG","701341","Argentina","WLD"," World","Export",6,0.016,,1.311,0.526
"H4","ARG","701342","Argentina","WLD"," World","Export",6,13.825,2.049,7.767,34.781
"H4","ARG","701349","Argentina","WLD"," World","Export",6,1497.122,761.17,554.861,510.748
"H4","ARG","701391","Argentina","WLD"," World","Export",6,10.399,7.425,5.492,0.127
"H4","ARG","701399","Argentina","WLD"," World","Export",6,115.915,135.614,55.428,81.309
"H4","ARG","701400","Argentina","WLD"," World","Export",6,118.361,104.825,127.027,90.896
"H4","ARG","701590","Argentina","WLD"," World","Export",6,20.618,7.008,1.646,0.689
"H4","ARG","701610","Argentina","WLD"," World","Export",6,234.481,239.37,245.757,200.691
"H4","ARG","701690","Argentina","WLD"," World","Export",6,23.556,28.582,58.325,49.761
"H4","ARG","701710","Argentina","WLD"," World","Export",6,2.103,3.8,1.112,2.087
"H4","ARG","701720","Argentina","WLD"," World","Export",6,306.539,3.627,16.09,10.25
"H4","ARG","701790","Argentina","WLD"," World","Export",6,118.342,176.549,129.115,91.96
"H4","ARG","701820","Argentina","WLD"," World","Export",6,1766.292,1361.489,1576.395,1960.019
"H4","ARG","701890","Argentina","WLD"," World","Export",6,,0.824,2.019,
"H4","ARG","701911","Argentina","WLD"," World","Export",6,0.729,,,
"H4","ARG","701912","Argentina","WLD"," World","Export",6,13.167,1.309,7.713,0.261
"H4","ARG","701919","Argentina","WLD"," World","Export",6,0.646,1.927,,5.071
"H4","ARG","701931","Argentina","WLD"," World","Export",6,1.054,20.466,1.817,0.316
"H4","ARG","701932","Argentina","WLD"," World","Export",6,8.649,3.092,11.341,0.001
"H4","ARG","701939","Argentina","WLD"," World","Export",6,5716.795,4413.863,3916.556,4227.228
"H4","ARG","701940","Argentina","WLD"," World","Export",6,3.753,0.768,0.465,4.333
"H4","ARG","701951","Argentina","WLD"," World","Export",6,1.968,30.442,37.274,3.482
"H4","ARG","701952","Argentina","WLD"," World","Export",6,0.928,0.405,0.217,
"H4","ARG","701959","Argentina","WLD"," World","Export",6,27.747,37.803,39.698,23.391
"H4","ARG","701990","Argentina","WLD"," World","Export",6,354.441,426.391,551.13,613.655
"H4","ARG","702000","Argentina","WLD"," World","Export",6,234.06,85.287,102.04,60.923
"H4","ARG","710310","Argentina","WLD"," World","Export",6,2210.371,2936.101,2707.456,1886.561
"H4","ARG","710399","Argentina","WLD"," World","Export",6,22.118,1.581,14.891,0.023
"H4","ARG","710420","Argentina","WLD"," World","Export",6,,0.357,,
"H4","ARG","710510","Argentina","WLD"," World","Export",6,,,2.748,1.064
"H4","ARG","710610","Argentina","WLD"," World","Export",6,,,,98.351
"H4","ARG","710691","Argentina","WLD"," World","Export",6,197494.657,235306.538,229655.132,193046.004
"H4","ARG","710692","Argentina","WLD"," World","Export",6,1985.615,35.56,0.577,199.068
"H4","ARG","710700","Argentina","WLD"," World","Export",6,,0.156,,
"H4","ARG","710812","Argentina","WLD"," World","Export",6,1846550.566,1826015.895,2265084.957,2044530.495
"H4","ARG","711011","Argentina","WLD"," World","Export",6,,,,307.702
"H4","ARG","711019","Argentina","WLD"," World","Export",6,2.304,36.78,,25.575
"H4","ARG","711230","Argentina","WLD"," World","Export",6,1833.037,,4164.541,
"H4","ARG","711292","Argentina","WLD"," World","Export",6,,,9220.324,
"H4","ARG","711299","Argentina","WLD"," World","Export",6,2387.502,2285.923,2653.261,2797.852
"H4","ARG","711311","Argentina","WLD"," World","Export",6,69.409,76.599,34.636,188.774
"H4","ARG","711319","Argentina","WLD"," World","Export",6,126.575,20.909,,416.95
"H4","ARG","711320","Argentina","WLD"," World","Export",6,11.92,11.344,6.399,57.578
"H4","ARG","711411","Argentina","WLD"," World","Export",6,0.695,12.034,,236.304
"H4","ARG","711420","Argentina","WLD"," World","Export",6,18.078,1.089,,9.768
"H4","ARG","711590","Argentina","WLD"," World","Export",6,,4.148,,
"H4","ARG","711620","Argentina","WLD"," World","Export",6,58.681,124.33,254.746,32.944
"H4","ARG","711711","Argentina","WLD"," World","Export",6,1.277,1.663,0.415,0.1
"H4","ARG","711719","Argentina","WLD"," World","Export",6,713.375,703.715,433.16,392.416
"H4","ARG","711790","Argentina","WLD"," World","Export",6,343.52,146.033,89.884,99.72
"H4","ARG","720110","Argentina","WLD"," World","Export",6,21.788,38.906,,7613.083
"H4","ARG","720150","Argentina","WLD"," World","Export",6,,11.105,,
"H4","ARG","720211","Argentina","WLD"," World","Export",6,,9.45,,35.375
"H4","ARG","720219","Argentina","WLD"," World","Export",6,23.374,5.52,,
"H4","ARG","720221","Argentina","WLD"," World","Export",6,2801.322,2047.263,3970.331,1891.665
"H4","ARG","720229","Argentina","WLD"," World","Export",6,14348.344,16119.81,8382.739,3612.26
"H4","ARG","720230","Argentina","WLD"," World","Export",6,,,45.306,
"H4","ARG","720241","Argentina","WLD"," World","Export",6,,19.95,,
"H4","ARG","720249","Argentina","WLD"," World","Export",6,11.22,,,269.076
"H4","ARG","720270","Argentina","WLD"," World","Export",6,27.75,,,
"H4","ARG","720292","Argentina","WLD"," World","Export",6,,,,324.048
"H4","ARG","720293","Argentina","WLD"," World","Export",6,2.29,,,
"H4","ARG","720299","Argentina","WLD"," World","Export",6,32009.448,41738.869,23153.071,8825.866
"H4","ARG","720310","Argentina","WLD"," World","Export",6,,2.385,,
"H4","ARG","720421","Argentina","WLD"," World","Export",6,1770.593,2883.949,,
"H4","ARG","720429","Argentina","WLD"," World","Export",6,67.729,,,
"H4","ARG","720510","Argentina","WLD"," World","Export",6,147.656,78.933,87.399,125.641
"H4","ARG","720521","Argentina","WLD"," World","Export",6,,0.055,,
"H4","ARG","720529","Argentina","WLD"," World","Export",6,,,0.171,
"H4","ARG","720610","Argentina","WLD"," World","Export",6,112.32,66.852,68.04,39.521
"H4","ARG","720712","Argentina","WLD"," World","Export",6,11029.234,33616.089,16250.39,12273.781
"H4","ARG","720719","Argentina","WLD"," World","Export",6,1.14,7799.106,1180.008,
"H4","ARG","720720","Argentina","WLD"," World","Export",6,1.701,5061.343,,
"H4","ARG","720810","Argentina","WLD"," World","Export",6,1315.306,1185.635,735.998,538.991
"H4","ARG","720826","Argentina","WLD"," World","Export",6,220.137,602.158,765.97,825.831
"H4","ARG","720827","Argentina","WLD"," World","Export",6,4152.976,6286.907,1861.491,2566.323
"H4","ARG","720836","Argentina","WLD"," World","Export",6,2031.585,4241.004,1022.539,1634.113
"H4","ARG","720837","Argentina","WLD"," World","Export",6,19375.593,20035.004,11821.691,10346.533
"H4","ARG","720838","Argentina","WLD"," World","Export",6,13131.42,10868.076,6724.937,8222.748
"H4","ARG","720839","Argentina","WLD"," World","Export",6,30045.334,31697.813,26447.615,18228.347
"H4","ARG","720840","Argentina","WLD"," World","Export",6,1180.396,1074.871,781.439,552.686
"H4","ARG","720851","Argentina","WLD"," World","Export",6,1354.135,1151.295,492.291,522.613
"H4","ARG","720852","Argentina","WLD"," World","Export",6,5173.845,3975.134,2344.761,983.274
"H4","ARG","720853","Argentina","WLD"," World","Export",6,1779.88,2996.066,2115.858,480.421
"H4","ARG","720854","Argentina","WLD"," World","Export",6,770.204,1601.277,1486.12,302.848
"H4","ARG","720890","Argentina","WLD"," World","Export",6,4.88,52.569,28.111,2.355
"H4","ARG","720915","Argentina","WLD"," World","Export",6,,,,34.594
"H4","ARG","720916","Argentina","WLD"," World","Export",6,15515.389,17270.478,8681.108,17394.084
"H4","ARG","720917","Argentina","WLD"," World","Export",6,17915.747,11491.578,7546.41,8872.664
"H4","ARG","720918","Argentina","WLD"," World","Export",6,3797.202,1645.08,966.959,1995.332
"H4","ARG","720925","Argentina","WLD"," World","Export",6,0.029,10.747,3.788,
"H4","ARG","720926","Argentina","WLD"," World","Export",6,1444.175,497.048,97.539,60.99
"H4","ARG","720927","Argentina","WLD"," World","Export",6,796.381,468.959,152.305,269.112
"H4","ARG","720928","Argentina","WLD"," World","Export",6,217.476,52.461,,16.962
"H4","ARG","720990","Argentina","WLD"," World","Export",6,289.635,321.447,333.057,151.715
"H4","ARG","721011","Argentina","WLD"," World","Export",6,5.491,,,5.258
"H4","ARG","721012","Argentina","WLD"," World","Export",6,4884.771,2719.551,2193.868,1634.704
"H4","ARG","721030","Argentina","WLD"," World","Export",6,719.807,445.484,44.97,401.545
"H4","ARG","721041","Argentina","WLD"," World","Export",6,,0.036,,
"H4","ARG","721049","Argentina","WLD"," World","Export",6,1639.921,1218.011,1178.632,1962.144
"H4","ARG","721050","Argentina","WLD"," World","Export",6,17.72,,,
"H4","ARG","721061","Argentina","WLD"," World","Export",6,70.877,813.978,225.292,6.869
"H4","ARG","721070","Argentina","WLD"," World","Export",6,170.781,158.99,982.096,266.156
"H4","ARG","721090","Argentina","WLD"," World","Export",6,1539.198,255.162,109.227,16.904
"H4","ARG","721113","Argentina","WLD"," World","Export",6,3.876,30.237,33.496,84.861
"H4","ARG","721114","Argentina","WLD"," World","Export",6,1.713,2.955,1.983,15.702
"H4","ARG","721119","Argentina","WLD"," World","Export",6,210.065,238.208,31.935,50.095
"H4","ARG","721123","Argentina","WLD"," World","Export",6,44.898,282.145,212.828,165.124
"H4","ARG","721129","Argentina","WLD"," World","Export",6,50.314,15.079,26.872,14.007
"H4","ARG","721190","Argentina","WLD"," World","Export",6,46.509,280.967,6.261,17.68
"H4","ARG","721210","Argentina","WLD"," World","Export",6,611.137,678.421,311.829,48.239
"H4","ARG","721220","Argentina","WLD"," World","Export",6,25.013,18.791,1.704,5.418
"H4","ARG","721230","Argentina","WLD"," World","Export",6,482.797,284.743,278.033,162.229
"H4","ARG","721240","Argentina","WLD"," World","Export",6,15.591,14.791,34.4,11.413
"H4","ARG","721250","Argentina","WLD"," World","Export",6,2.457,0.274,20.024,191.669
"H4","ARG","721310","Argentina","WLD"," World","Export",6,4531.653,6583.016,8570.948,2276.616
"H4","ARG","721320","Argentina","WLD"," World","Export",6,9328.205,5316.157,1298.945,863.031
"H4","ARG","721391","Argentina","WLD"," World","Export",6,80624.018,33452.566,10254.91,6485.273
"H4","ARG","721399","Argentina","WLD"," World","Export",6,297.893,422.279,150.004,20.069
"H4","ARG","721410","Argentina","WLD"," World","Export",6,109.979,0.762,14.598,27.38
"H4","ARG","721420","Argentina","WLD"," World","Export",6,47363.805,27828.455,10841.891,17171.275
"H4","ARG","721430","Argentina","WLD"," World","Export",6,13798.461,7320.376,1732.738,1768.605
"H4","ARG","721491","Argentina","WLD"," World","Export",6,3299.455,3062.829,1095.213,1085.738
"H4","ARG","721499","Argentina","WLD"," World","Export",6,12363.343,5840.977,4375.304,1570.881
"H4","ARG","721510","Argentina","WLD"," World","Export",6,786.05,3422.832,382.211,601.718
"H4","ARG","721550","Argentina","WLD"," World","Export",6,407.594,393.442,211.765,214.688
"H4","ARG","721590","Argentina","WLD"," World","Export",6,12.739,4.926,22.138,30.469
"H4","ARG","721610","Argentina","WLD"," World","Export",6,332.067,221.04,169.642,172.426
"H4","ARG","721621","Argentina","WLD"," World","Export",6,4646.205,3638.112,1439.557,1199.977
"H4","ARG","721622","Argentina","WLD"," World","Export",6,606.968,611.795,298.52,256.174
"H4","ARG","721631","Argentina","WLD"," World","Export",6,532.52,480.592,115.294,264.782
"H4","ARG","721632","Argentina","WLD"," World","Export",6,268.105,315.952,73.504,162.917
"H4","ARG","721633","Argentina","WLD"," World","Export",6,176.086,272.064,39.462,68.892
"H4","ARG","721640","Argentina","WLD"," World","Export",6,481.104,132.099,40.69,28.132
"H4","ARG","721650","Argentina","WLD"," World","Export",6,281.489,343.646,322.33,241.114
"H4","ARG","721661","Argentina","WLD"," World","Export",6,2672.531,3347.2,1184.178,317.696
"H4","ARG","721669","Argentina","WLD"," World","Export",6,0.048,1.867,4.897,60.414
"H4","ARG","721691","Argentina","WLD"," World","Export",6,279.944,23.39,9.721,2.474
"H4","ARG","721699","Argentina","WLD"," World","Export",6,95.943,95.115,83.511,85.705
"H4","ARG","721710","Argentina","WLD"," World","Export",6,504.306,131.479,24.74,56.113
"H4","ARG","721720","Argentina","WLD"," World","Export",6,7701.73,5442.634,3790.011,3485.716
"H4","ARG","721730","Argentina","WLD"," World","Export",6,115.852,97.957,46.885,4.515
"H4","ARG","721790","Argentina","WLD"," World","Export",6,1666.861,1710.948,1167.053,1080.703
"H4","ARG","721810","Argentina","WLD"," World","Export",6,1708.85,451.994,30.242,
"H4","ARG","721912","Argentina","WLD"," World","Export",6,,,,1.326
"H4","ARG","721913","Argentina","WLD"," World","Export",6,15.757,,,1.8
"H4","ARG","721921","Argentina","WLD"," World","Export",6,32.044,3.03,14.793,22.284
"H4","ARG","721922","Argentina","WLD"," World","Export",6,184.211,50.559,35.15,125.27
"H4","ARG","721923","Argentina","WLD"," World","Export",6,1.661,17.754,2.941,5.227
"H4","ARG","721931","Argentina","WLD"," World","Export",6,0.997,611.544,17.253,
"H4","ARG","721932","Argentina","WLD"," World","Export",6,157.893,138.659,109.192,8.768
"H4","ARG","721933","Argentina","WLD"," World","Export",6,385.049,16.536,73.582,30.948
"H4","ARG","721934","Argentina","WLD"," World","Export",6,39.902,4.394,1.093,31.983
"H4","ARG","721935","Argentina","WLD"," World","Export",6,,32.947,,10.069
"H4","ARG","721990","Argentina","WLD"," World","Export",6,65.365,104.513,59.661,35.69
"H4","ARG","722011","Argentina","WLD"," World","Export",6,,8.444,0.198,
"H4","ARG","722012","Argentina","WLD"," World","Export",6,2.908,1.022,1.654,23.187
"H4","ARG","722020","Argentina","WLD"," World","Export",6,77.351,43.42,154.881,286.943
"H4","ARG","722090","Argentina","WLD"," World","Export",6,0.57,16.43,0.514,0.522
"H4","ARG","722211","Argentina","WLD"," World","Export",6,0.023,6.76,11.055,2.963
"H4","ARG","722219","Argentina","WLD"," World","Export",6,5.169,13.584,6.548,2.675
"H4","ARG","722220","Argentina","WLD"," World","Export",6,62.148,33.436,68.997,44.87
